datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute,solar_and_uvi_solar,solar_and_uvi_uvi,rainfall_piezo_rain_rate,rainfall_piezo_daily,rainfall_piezo_event,rainfall_piezo_hourly,rainfall_piezo_weekly,rainfall_piezo_monthly,rainfall_piezo_yearly,wind_wind_speed,wind_wind_gust,wind_wind_direction,battery_haptic_array_battery,battery_haptic_array_capacitor
2025-03-01 02:25:00+01:00,,,,,,5.6,75.0,1014.3,1014.3,,,,,,,,,,,,,,
2025-03-01 02:30:00+01:00,,,,,,5.6,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 02:35:00+01:00,,,,,,5.6,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 02:40:00+01:00,,,,,,5.5,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 02:45:00+01:00,,,,,,5.5,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 02:50:00+01:00,,,,,,5.5,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 02:55:00+01:00,,,,,,5.5,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 03:00:00+01:00,,,,,,5.5,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 03:05:00+01:00,,,,,,5.5,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 03:10:00+01:00,,,,,,5.5,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 03:15:00+01:00,,,,,,5.5,75.0,1014.3,1014.3,,,,,,,,,,,,,,
2025-03-01 03:20:00+01:00,,,,,,5.5,75.0,1014.2,1014.2,,,,,,,,,,,,,,
2025-03-01 03:25:00+01:00,,,,,,5.5,75.0,1014.3,1014.3,,,,,,,,,,,,,,
2025-03-01 03:30:00+01:00,,,,,,5.5,75.0,1014.2,1014.2,,,,,,,,,,,,,,
2025-03-01 03:35:00+01:00,,,,,,5.5,75.0,1014.3,1014.3,,,,,,,,,,,,,,
2025-03-01 03:40:00+01:00,,,,,,5.5,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 03:45:00+01:00,,,,,,5.5,75.0,1014.3,1014.3,,,,,,,,,,,,,,
2025-03-01 03:50:00+01:00,,,,,,5.5,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 03:55:00+01:00,,,,,,5.4,75.0,1014.3,1014.3,,,,,,,,,,,,,,
2025-03-01 04:00:00+01:00,,,,,,5.4,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 04:05:00+01:00,,,,,,5.4,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 04:10:00+01:00,,,,,,5.4,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 04:15:00+01:00,,,,,,5.4,75.0,1014.6,1014.6,,,,,,,,,,,,,,
2025-03-01 04:20:00+01:00,,,,,,5.4,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 04:25:00+01:00,,,,,,5.4,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 04:30:00+01:00,,,,,,5.4,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 04:35:00+01:00,,,,,,5.3,75.0,1014.4,1014.4,,,,,,,,,,,,,,
2025-03-01 04:40:00+01:00,,,,,,5.3,75.0,1014.6,1014.6,,,,,,,,,,,,,,
2025-03-01 04:45:00+01:00,,,,,,5.3,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 04:50:00+01:00,,,,,,5.3,75.0,1014.5,1014.5,,,,,,,,,,,,,,
2025-03-01 04:55:00+01:00,,,,,,5.3,75.0,1014.6,1014.6,,,,,,,,,,,,,,
2025-03-01 05:00:00+01:00,,,,,,5.3,75.0,1014.7,1014.7,,,,,,,,,,,,,,
2025-03-01 05:05:00+01:00,,,,,,5.3,75.0,1014.6,1014.6,,,,,,,,,,,,,,
2025-03-01 05:10:00+01:00,,,,,,5.3,75.0,1014.6,1014.6,,,,,,,,,,,,,,
2025-03-01 05:15:00+01:00,,,,,,5.3,75.0,1014.8,1014.8,,,,,,,,,,,,,,
2025-03-01 05:20:00+01:00,,,,,,5.3,75.0,1014.8,1014.8,,,,,,,,,,,,,,
2025-03-01 05:25:00+01:00,,,,,,5.3,75.0,1014.9,1014.9,,,,,,,,,,,,,,
2025-03-01 05:30:00+01:00,,,,,,5.3,75.0,1014.9,1014.9,,,,,,,,,,,,,,
2025-03-01 05:35:00+01:00,,,,,,5.3,75.0,1015.0,1015.0,,,,,,,,,,,,,,
2025-03-01 05:40:00+01:00,,,,,,5.2,75.0,1015.0,1015.0,,,,,,,,,,,,,,
2025-03-01 05:45:00+01:00,,,,,,5.2,75.0,1015.1,1015.1,,,,,,,,,,,,,,
2025-03-01 05:50:00+01:00,,,,,,5.2,76.0,1015.1,1015.1,,,,,,,,,,,,,,
2025-03-01 05:55:00+01:00,,,,,,5.2,75.0,1015.2,1015.2,,,,,,,,,,,,,,
2025-03-01 06:00:00+01:00,,,,,,5.2,76.0,1015.1,1015.1,,,,,,,,,,,,,,
2025-03-01 06:05:00+01:00,,,,,,5.2,76.0,1015.1,1015.1,,,,,,,,,,,,,,
2025-03-01 06:10:00+01:00,,,,,,5.2,76.0,1015.3,1015.3,,,,,,,,,,,,,,
2025-03-01 06:15:00+01:00,,,,,,5.2,76.0,1015.4,1015.4,,,,,,,,,,,,,,
2025-03-01 06:20:00+01:00,,,,,,5.2,76.0,1015.4,1015.4,,,,,,,,,,,,,,
2025-03-01 06:25:00+01:00,,,,,,5.1,76.0,1015.4,1015.4,,,,,,,,,,,,,,
2025-03-01 06:30:00+01:00,,,,,,5.1,76.0,1015.4,1015.4,,,,,,,,,,,,,,
2025-03-01 06:35:00+01:00,,,,,,5.1,76.0,1015.5,1015.5,,,,,,,,,,,,,,
2025-03-01 06:40:00+01:00,,,,,,5.1,76.0,1015.6,1015.6,,,,,,,,,,,,,,
2025-03-01 06:45:00+01:00,,,,,,5.1,76.0,1015.6,1015.6,,,,,,,,,,,,,,
2025-03-01 06:50:00+01:00,,,,,,5.1,76.0,1015.5,1015.5,,,,,,,,,,,,,,
2025-03-01 06:55:00+01:00,,,,,,5.1,76.0,1015.6,1015.6,,,,,,,,,,,,,,
2025-03-01 07:00:00+01:00,,,,,,5.1,76.0,1015.7,1015.7,,,,,,,,,,,,,,
2025-03-01 07:05:00+01:00,,,,,,5.1,76.0,1015.8,1015.8,,,,,,,,,,,,,,
2025-03-01 07:10:00+01:00,,,,,,5.1,76.0,1015.9,1015.9,,,,,,,,,,,,,,
2025-03-01 07:15:00+01:00,,,,,,5.1,76.0,1015.9,1015.9,,,,,,,,,,,,,,
2025-03-01 07:20:00+01:00,,,,,,5.1,76.0,1016.0,1016.0,,,,,,,,,,,,,,
2025-03-01 07:25:00+01:00,,,,,,5.1,76.0,1016.1,1016.1,,,,,,,,,,,,,,
2025-03-01 07:30:00+01:00,,,,,,5.1,76.0,1016.1,1016.1,,,,,,,,,,,,,,
2025-03-01 07:35:00+01:00,,,,,,5.0,76.0,1016.1,1016.1,,,,,,,,,,,,,,
2025-03-01 07:40:00+01:00,,,,,,5.0,76.0,1016.2,1016.2,,,,,,,,,,,,,,
2025-03-01 07:45:00+01:00,,,,,,5.0,76.0,1016.2,1016.2,,,,,,,,,,,,,,
2025-03-01 07:50:00+01:00,,,,,,5.0,76.0,1016.2,1016.2,,,,,,,,,,,,,,
2025-03-01 07:55:00+01:00,,,,,,5.0,76.0,1016.3,1016.3,,,,,,,,,,,,,,
2025-03-01 08:00:00+01:00,,,,,,5.0,76.0,1016.3,1016.3,,,,,,,,,,,,,,
2025-03-01 08:05:00+01:00,,,,,,5.0,76.0,1016.4,1016.4,,,,,,,,,,,,,,
2025-03-01 08:10:00+01:00,,,,,,5.0,76.0,1016.5,1016.5,,,,,,,,,,,,,,
2025-03-01 08:15:00+01:00,,,,,,5.0,76.0,1016.6,1016.6,,,,,,,,,,,,,,
2025-03-01 08:20:00+01:00,,,,,,5.0,76.0,1016.5,1016.5,,,,,,,,,,,,,,
2025-03-01 08:25:00+01:00,,,,,,5.0,76.0,1016.7,1016.7,,,,,,,,,,,,,,
2025-03-01 08:30:00+01:00,,,,,,5.0,76.0,1016.8,1016.8,,,,,,,,,,,,,,
2025-03-01 08:35:00+01:00,,,,,,5.0,76.0,1016.8,1016.8,,,,,,,,,,,,,,
2025-03-01 08:40:00+01:00,,,,,,5.0,76.0,1016.9,1016.9,,,,,,,,,,,,,,
2025-03-01 08:45:00+01:00,,,,,,5.0,76.0,1016.9,1016.9,,,,,,,,,,,,,,
2025-03-01 08:50:00+01:00,,,,,,5.0,76.0,1016.9,1016.9,,,,,,,,,,,,,,
2025-03-01 08:55:00+01:00,,,,,,5.0,76.0,1017.0,1017.0,,,,,,,,,,,,,,
2025-03-01 09:00:00+01:00,,,,,,5.0,76.0,1017.0,1017.0,,,,,,,,,,,,,,
2025-03-01 09:05:00+01:00,,,,,,5.1,76.0,1017.0,1017.0,,,,,,,,,,,,,,
2025-03-01 09:10:00+01:00,,,,,,5.1,76.0,1017.2,1017.2,,,,,,,,,,,,,,
2025-03-01 09:15:00+01:00,,,,,,5.1,77.0,1017.2,1017.2,,,,,,,,,,,,,,
2025-03-01 09:20:00+01:00,,,,,,5.1,77.0,1017.4,1017.4,,,,,,,,,,,,,,
2025-03-01 09:25:00+01:00,,,,,,5.1,77.0,1017.5,1017.5,,,,,,,,,,,,,,
2025-03-01 09:30:00+01:00,,,,,,5.1,77.0,1017.5,1017.5,,,,,,,,,,,,,,
2025-03-01 09:35:00+01:00,,,,,,5.2,77.0,1017.5,1017.5,,,,,,,,,,,,,,
2025-03-01 09:40:00+01:00,,,,,,5.2,77.0,1017.6,1017.6,,,,,,,,,,,,,,
2025-03-01 09:45:00+01:00,,,,,,5.2,77.0,1017.6,1017.6,,,,,,,,,,,,,,
2025-03-01 09:50:00+01:00,,,,,,5.2,77.0,1017.7,1017.7,,,,,,,,,,,,,,
2025-03-01 09:55:00+01:00,,,,,,5.2,77.0,1017.8,1017.8,,,,,,,,,,,,,,
2025-03-01 10:00:00+01:00,,,,,,5.3,77.0,1017.7,1017.7,,,,,,,,,,,,,,
2025-03-01 10:05:00+01:00,,,,,,5.3,77.0,1017.8,1017.8,,,,,,,,,,,,,,
2025-03-01 10:10:00+01:00,,,,,,5.3,77.0,1017.8,1017.8,,,,,,,,,,,,,,
2025-03-01 10:15:00+01:00,,,,,,5.3,77.0,1017.9,1017.9,,,,,,,,,,,,,,
2025-03-01 10:20:00+01:00,,,,,,5.4,77.0,1017.9,1017.9,,,,,,,,,,,,,,
2025-03-01 10:25:00+01:00,,,,,,5.4,77.0,1017.8,1017.8,,,,,,,,,,,,,,
2025-03-01 10:30:00+01:00,,,,,,5.5,77.0,1018.0,1018.0,,,,,,,,,,,,,,
2025-03-01 10:35:00+01:00,,,,,,5.5,78.0,1018.1,1018.1,,,,,,,,,,,,,,
2025-03-01 10:40:00+01:00,,,,,,5.5,78.0,1018.1,1018.1,,,,,,,,,,,,,,
2025-03-01 10:45:00+01:00,,,,,,5.6,78.0,1018.1,1018.1,,,,,,,,,,,,,,
2025-03-01 10:50:00+01:00,,,,,,5.6,78.0,1018.3,1018.3,,,,,,,,,,,,,,
2025-03-01 10:55:00+01:00,,,,,,5.6,78.0,1018.3,1018.3,,,,,,,,,,,,,,
2025-03-01 11:00:00+01:00,,,,,,5.7,78.0,1018.3,1018.3,,,,,,,,,,,,,,
2025-03-01 11:05:00+01:00,,,,,,5.7,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:10:00+01:00,,,,,,5.7,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:15:00+01:00,,,,,,5.7,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:20:00+01:00,,,,,,5.8,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:25:00+01:00,,,,,,5.8,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:30:00+01:00,,,,,,5.8,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:35:00+01:00,,,,,,5.9,78.0,1018.5,1018.5,,,,,,,,,,,,,,
2025-03-01 11:40:00+01:00,,,,,,5.9,78.0,1018.4,1018.4,,,,,,,,,,,,,,
2025-03-01 11:45:00+01:00,,,,,,6.0,78.0,1018.5,1018.5,,,,,,,,,,,,,,
2025-03-01 11:50:00+01:00,,,,,,6.0,78.0,1018.5,1018.5,,,,,,,,,,,,,,
2025-03-01 11:55:00+01:00,,,,,,6.0,78.0,1018.7,1018.7,,,,,,,,,,,,,,
2025-03-01 12:00:00+01:00,,,,,,6.1,78.0,1018.7,1018.7,,,,,,,,,,,,,,
2025-03-01 12:05:00+01:00,,,,,,6.1,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:10:00+01:00,,,,,,6.1,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:15:00+01:00,,,,,,6.2,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:20:00+01:00,,,,,,6.2,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 12:25:00+01:00,,,,,,6.2,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:30:00+01:00,,,,,,6.3,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 12:35:00+01:00,,,,,,6.3,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:40:00+01:00,,,,,,6.3,78.0,1018.7,1018.7,,,,,,,,,,,,,,
2025-03-01 12:45:00+01:00,,,,,,6.3,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:50:00+01:00,,,,,,6.4,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 12:55:00+01:00,,,,,,6.4,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 13:00:00+01:00,,,,,,6.4,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 13:05:00+01:00,,,,,,6.5,78.0,1018.7,1018.7,,,,,,,,,,,,,,
2025-03-01 13:10:00+01:00,,,,,,6.5,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 13:15:00+01:00,,,,,,6.5,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 13:20:00+01:00,,,,,,6.5,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 13:25:00+01:00,,,,,,6.6,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 13:30:00+01:00,,,,,,6.6,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 13:35:00+01:00,,,,,,6.6,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 13:40:00+01:00,,,,,,6.6,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 13:45:00+01:00,,,,,,6.7,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 13:50:00+01:00,,,,,,6.7,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 13:55:00+01:00,,,,,,6.7,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 14:00:00+01:00,,,,,,6.7,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 14:05:00+01:00,,,,,,6.7,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 14:10:00+01:00,,,,,,6.8,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 14:15:00+01:00,,,,,,6.8,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 14:20:00+01:00,,,,,,6.8,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 14:25:00+01:00,,,,,,6.8,78.0,1018.7,1018.7,,,,,,,,,,,,,,
2025-03-01 14:30:00+01:00,,,,,,6.9,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 14:35:00+01:00,,,,,,6.9,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 14:40:00+01:00,,,,,,6.9,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 14:45:00+01:00,,,,,,7.0,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 14:50:00+01:00,,,,,,7.0,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 14:55:00+01:00,,,,,,7.0,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:00:00+01:00,,,,,,7.0,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:05:00+01:00,,,,,,7.0,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:10:00+01:00,,,,,,7.1,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:15:00+01:00,,,,,,7.1,78.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:20:00+01:00,,,,,,7.1,78.0,1019.0,1019.0,,,,,,,,,,,,,,
2025-03-01 15:25:00+01:00,,,,,,7.1,78.0,1018.8,1018.8,,,,,,,,,,,,,,
2025-03-01 15:30:00+01:00,,,,,,7.1,77.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:35:00+01:00,,,,,,7.1,77.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:40:00+01:00,,,,,,7.2,77.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:45:00+01:00,,,,,,7.2,77.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:50:00+01:00,,,,,,7.2,77.0,1018.9,1018.9,,,,,,,,,,,,,,
2025-03-01 15:55:00+01:00,,,,,,7.2,77.0,1019.0,1019.0,,,,,,,,,,,,,,
2025-03-01 16:00:00+01:00,,,,,,7.2,77.0,1019.0,1019.0,,,,,,,,,,,,,,
2025-03-01 16:05:00+01:00,,,,,,7.2,77.0,1019.2,1019.2,,,,,,,,,,,,,,
2025-03-01 16:10:00+01:00,,,,,,7.2,77.0,1019.1,1019.1,,,,,,,,,,,,,,
2025-03-01 16:15:00+01:00,,,,,,7.2,77.0,1019.2,1019.2,,,,,,,,,,,,,,
2025-03-01 16:20:00+01:00,,,,,,7.2,77.0,1019.2,1019.2,,,,,,,,,,,,,,
2025-03-01 16:25:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 16:30:00+01:00,,,,,,7.2,77.0,1019.2,1019.2,,,,,,,,,,,,,,
2025-03-01 16:35:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 16:40:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 16:45:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 16:50:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 16:55:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 17:00:00+01:00,,,,,,7.2,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:05:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 17:10:00+01:00,,,,,,7.3,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:15:00+01:00,,,,,,7.3,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 17:20:00+01:00,,,,,,7.3,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:25:00+01:00,,,,,,7.3,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:30:00+01:00,,,,,,7.2,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:35:00+01:00,,,,,,7.2,77.0,1019.3,1019.3,,,,,,,,,,,,,,
2025-03-01 17:40:00+01:00,,,,,,7.2,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:45:00+01:00,,,,,,7.3,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 17:50:00+01:00,,,,,,7.3,77.0,1019.5,1019.5,,,,,,,,,,,,,,
2025-03-01 17:55:00+01:00,,,,,,7.2,77.0,1019.4,1019.4,,,,,,,,,,,,,,
2025-03-01 18:00:00+01:00,,,,,,7.3,77.0,1019.5,1019.5,,,,,,,,,,,,,,
2025-03-01 18:05:00+01:00,,,,,,7.2,77.0,1019.5,1019.5,,,,,,,,,,,,,,
2025-03-01 18:10:00+01:00,,,,,,7.2,77.0,1019.5,1019.5,,,,,,,,,,,,,,
2025-03-01 18:15:00+01:00,,,,,,7.2,76.0,1019.6,1019.6,,,,,,,,,,,,,,
2025-03-01 18:20:00+01:00,,,,,,7.2,76.0,1019.6,1019.6,,,,,,,,,,,,,,
2025-03-01 18:25:00+01:00,,,,,,7.2,76.0,1019.6,1019.6,,,,,,,,,,,,,,
2025-03-01 18:30:00+01:00,,,,,,7.2,76.0,1019.7,1019.7,,,,,,,,,,,,,,
2025-03-01 18:35:00+01:00,,,,,,7.2,76.0,1019.8,1019.8,,,,,,,,,,,,,,
2025-03-01 18:40:00+01:00,,,,,,7.1,76.0,1019.7,1019.7,,,,,,,,,,,,,,
2025-03-01 18:45:00+01:00,,,,,,7.1,76.0,1019.7,1019.7,,,,,,,,,,,,,,
2025-03-01 18:50:00+01:00,,,,,,7.0,76.0,1019.8,1019.8,,,,,,,,,,,,,,
2025-03-01 18:55:00+01:00,,,,,,7.0,76.0,1019.9,1019.9,,,,,,,,,,,,,,
2025-03-01 19:00:00+01:00,,,,,,7.0,76.0,1019.9,1019.9,,,,,,,,,,,,,,
2025-03-01 19:05:00+01:00,,,,,,6.9,76.0,1019.9,1019.9,,,,,,,,,,,,,,
2025-03-01 19:10:00+01:00,,,,,,6.9,76.0,1020.0,1020.0,,,,,,,,,,,,,,
2025-03-01 19:15:00+01:00,,,,,,6.9,76.0,1020.0,1020.0,,,,,,,,,,,,,,
2025-03-01 19:20:00+01:00,,,,,,6.8,76.0,1020.0,1020.0,,,,,,,,,,,,,,
2025-03-01 19:25:00+01:00,,,,,,6.8,76.0,1020.0,1020.0,,,,,,,,,,,,,,
2025-03-01 19:30:00+01:00,,,,,,6.8,75.0,1020.0,1020.0,,,,,,,,,,,,,,
2025-03-01 19:35:00+01:00,,,,,,6.7,75.0,1020.1,1020.1,,,,,,,,,,,,,,
2025-03-01 19:40:00+01:00,,,,,,6.7,75.0,1020.0,1020.0,,,,,,,,,,,,,,
2025-03-01 19:45:00+01:00,,,,,,6.6,75.0,1020.1,1020.1,,,,,,,,,,,,,,
2025-03-01 19:50:00+01:00,,,,,,6.6,75.0,1020.1,1020.1,,,,,,,,,,,,,,
2025-03-01 19:55:00+01:00,,,,,,6.5,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:00:00+01:00,,,,,,6.5,75.0,1020.1,1020.1,,,,,,,,,,,,,,
2025-03-01 20:05:00+01:00,,,,,,6.4,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:10:00+01:00,,,,,,6.4,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:15:00+01:00,,,,,,6.3,75.0,1020.1,1020.1,,,,,,,,,,,,,,
2025-03-01 20:20:00+01:00,,,,,,6.3,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:25:00+01:00,,,,,,6.3,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:30:00+01:00,,,,,,6.2,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:35:00+01:00,,,,,,6.2,75.0,1020.3,1020.3,,,,,,,,,,,,,,
2025-03-01 20:40:00+01:00,,,,,,6.1,75.0,1020.3,1020.3,,,,,,,,,,,,,,
2025-03-01 20:45:00+01:00,,,,,,6.1,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:50:00+01:00,,,,,,6.0,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 20:55:00+01:00,,,,,,6.0,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 21:00:00+01:00,,,,,,5.9,75.0,1020.3,1020.3,,,,,,,,,,,,,,
2025-03-01 21:10:00+01:00,,,,,,5.8,75.0,1020.3,1020.3,,,,,,,,,,,,,,
2025-03-01 21:15:00+01:00,,,,,,5.8,75.0,1020.2,1020.2,,,,,,,,,,,,,,
2025-03-01 21:20:00+01:00,,,,,,5.8,74.0,1020.3,1020.3,,,,,,,,,,,,,,
2025-03-01 21:25:00+01:00,,,,,,5.7,74.0,1020.3,1020.3,,,,,,,,,,,,,,
2025-03-01 21:30:00+01:00,,,,,,5.7,74.0,1020.4,1020.4,,,,,,,,,,,,,,
2025-03-01 21:35:00+01:00,,,,,,5.6,74.0,1020.4,1020.4,,,,,,,,,,,,,,
2025-03-01 21:40:00+01:00,,,,,,5.6,74.0,1020.4,1020.4,,,,,,,,,,,,,,
2025-03-01 21:45:00+01:00,,,,,,5.5,74.0,1020.4,1020.4,,,,,,,,,,,,,,
